#{"t_start": 1620412289.453328, "env_id": "procgen-fruitbot-v0"}
r,l,t
-7.0,65,3707.054984
5.0,72,3707.254676
-3.0,65,3707.358631
5.0,87,3707.573119
-2.0,51,3707.657109
5.0,72,3707.852805
5.0,72,3708.077494
3.0,65,3708.189713
2.0,94,3708.420994
-7.0,80,3708.548828
-2.0,84,3708.769012
4.0,61,3708.956752
1.0,87,3709.102387
-2.0,74,3709.304075
0.0,51,3709.402405
0.0,64,3709.600859
2.0,87,3709.745905
-4.0,159,3710.180123
2.0,65,3710.283723
1.0,55,3710.451868
3.0,72,3710.571453
0.0,65,3710.761308
2.0,44,3710.832685
3.0,94,3711.07064
3.0,80,3711.196017
1.0,58,3711.372188
3.0,44,3711.439718
2.0,51,3711.601489
1.0,87,3711.747602
-7.0,65,3711.943778
0.0,72,3712.067354
-2.0,72,3712.268801
1.0,65,3712.376702
-6.0,80,3712.587521
-11.0,166,3712.930294
-1.0,94,3713.170346
0.0,44,3713.238937
1.0,51,3713.397775
-3.0,51,3713.47859
-1.0,98,3713.709325
2.0,65,3713.80923
-3.0,80,3714.042203
0.0,72,3714.255686
-3.0,65,3714.36662
1.0,87,3714.590539
2.0,101,3714.833966
-8.0,72,3714.952463
0.0,83,3715.176133
-8.0,152,3715.498855
0.0,64,3715.606095
4.0,72,3715.8069
1.0,87,3716.032462
1.0,89,3716.186666
0.0,81,3716.405731
1.0,65,3716.597811
3.0,72,3716.71117
4.0,72,3716.908267
-2.0,44,3716.978282
1.0,87,3717.211197
-4.0,72,3717.325254
-3.0,72,3717.522789
1.0,58,3717.616955
-3.0,72,3717.822377
-6.0,94,3718.055816
1.0,88,3718.205972
-7.0,108,3718.454093
-2.0,72,3718.672627
6.0,116,3718.969276
-7.0,80,3719.09826
0.0,51,3719.272247
0.0,88,3719.416898
6.0,72,3719.61472
3.0,113,3719.86848
-6.0,44,3719.935172
1.0,87,3720.147397
4.0,94,3720.394988
1.0,65,3720.497582
0.0,72,3720.704002
4.0,76,3720.826519
-3.0,116,3721.100227
1.0,80,3721.322654
-1.0,58,3721.408421
-1.0,94,3721.636022
-7.0,144,3721.946349
0.0,44,3722.021579
3.0,72,3722.228729
2.0,94,3722.466877
1.0,87,3722.595928
2.0,94,3722.84331
2.0,72,3723.041701
2.0,94,3723.219647
1.0,101,3723.46901
1.0,51,3723.629555
-7.0,150,3723.981621
1.0,51,3724.067377
0.0,80,3724.29685
6.0,117,3724.56656
-2.0,58,3724.658515
1.0,87,3724.889577
-1.0,94,3725.129353
1.0,87,3725.277352
2.0,65,3725.460509
1.0,65,3725.557877
0.0,65,3725.74261
1.0,116,3725.999039
-3.0,51,3726.083826
2.0,65,3726.289906
0.0,72,3726.41014
-7.0,81,3726.622781
-7.0,159,3726.943
-3.0,101,3727.177783
1.0,130,3727.473163
3.0,108,3727.740813
3.0,65,3727.851499
0.0,72,3728.053481
1.0,87,3728.182189
-2.0,80,3728.396608
4.0,78,3728.596212
2.0,64,3728.691212
0.0,72,3728.905344
1.0,94,3729.068806
-3.0,65,3729.265112
2.0,65,3729.38341
0.0,72,3729.584203
-10.0,152,3729.898359
5.0,61,3730.077707
-8.0,72,3730.188751
3.0,58,3730.369103
3.0,44,3730.438836
3.0,58,3730.531964
-2.0,65,3730.715002
2.0,87,3730.936929
-8.0,72,3731.050073
4.0,75,3731.25202
1.0,44,3731.332557
1.0,58,3731.514293
1.0,65,3731.612337
-3.0,72,3731.803149
2.0,108,3732.048365
-8.0,73,3732.15832
2.0,65,3732.390211
2.0,87,3732.52754
0.0,87,3732.752015
-7.0,108,3733.002323
-2.0,58,3733.095004
1.0,108,3733.371851
0.0,51,3733.454184
2.0,58,3733.625799
1.0,51,3733.703143
2.0,101,3733.946537
-2.0,94,3734.174871
1.0,92,3734.407765
2.0,87,3734.539156
2.0,65,3734.718791
2.0,65,3734.815065
2.0,87,3735.02811
-3.0,72,3735.223295
0.0,84,3735.357115
-4.0,80,3735.566353
0.0,44,3735.633114
2.0,96,3735.860107
-8.0,80,3736.070099
-3.0,80,3736.196558
-3.0,80,3736.42089
0.0,58,3736.514088
1.0,51,3736.683
0.0,58,3736.797003
1.0,51,3736.879286
2.0,87,3737.118022
-2.0,65,3737.310353
2.0,108,3737.579568
2.0,108,3737.753716
-2.0,65,3737.941653
1.0,51,3738.026606
3.0,68,3738.231301
1.0,44,3738.300542
-3.0,70,3738.500235
0.0,88,3738.632437
0.0,87,3738.855028
3.0,87,3739.085166
-2.0,65,3739.190782
1.0,91,3739.429229
-7.0,80,3739.641643
5.0,87,3739.779687
2.0,51,3739.946848
0.0,65,3740.053568
4.0,72,3740.257802
0.0,44,3740.332178
0.0,44,3740.404604
0.0,72,3740.603794
-3.0,65,3740.702444
1.0,94,3740.936704
2.0,65,3741.126675
-1.0,72,3741.242697
1.0,94,3741.51121
3.0,94,3741.747625
1.0,58,3741.832576
-8.0,72,3742.024905
2.0,101,3742.262735
-6.0,72,3742.380987
3.0,65,3742.574591
-2.0,80,3742.704153
-3.0,65,3742.890465
1.0,51,3742.97657
4.0,137,3743.269321
0.0,82,3743.491289
0.0,95,3743.722415
0.0,49,3743.796103
0.0,51,3743.876502
1.0,87,3744.09811
1.0,101,3744.350604
-4.0,108,3744.60619
1.0,94,3744.748866
2.0,94,3744.9742
1.0,98,3745.205536
0.0,80,3745.4125
-2.0,101,3745.570606
2.0,72,3745.769784
-3.0,159,3746.137726
-7.0,80,3746.360796
0.0,65,3746.4677
0.0,65,3746.662432
0.0,87,3746.794791
-1.0,88,3747.01764
0.0,72,3747.220508
1.0,166,3747.566556
1.0,87,3747.787424
3.0,58,3747.873089
-8.0,51,3748.035224
2.0,94,3748.17965
1.0,51,3748.341845
-3.0,94,3748.48383
5.0,72,3748.682544
-8.0,72,3748.875423
2.0,108,3749.047976
-2.0,94,3749.269877
-3.0,152,3749.596507
0.0,58,3749.769351
-8.0,44,3749.839191
2.0,108,3750.096364
0.0,44,3750.168833
0.0,65,3750.375029
0.0,44,3750.441016
-4.0,114,3750.73146
3.0,65,3750.918665
0.0,44,3750.989898
2.0,108,3751.238604
2.0,88,3751.373239
1.0,51,3751.534674
0.0,44,3751.610491
2.0,87,3751.831103
0.0,65,3751.931373
-2.0,188,3752.389674
-4.0,80,3752.513484
-2.0,72,3752.720741
-7.0,94,3752.954652
-4.0,80,3753.082077
-4.0,51,3753.256321
1.0,80,3753.388972
2.0,87,3753.62316
0.0,72,3753.826594
5.0,58,3753.919934
-2.0,137,3754.223034
0.0,44,3754.376139
0.0,72,3754.486771
-7.0,166,3754.84535
-1.0,137,3755.149565
0.0,87,3755.381863
1.0,101,3755.648682
2.0,80,3755.864748
0.0,77,3755.990113
-4.0,80,3756.202458
-3.0,78,3756.324384
-1.0,137,3756.620872
1.0,65,3756.815523
1.0,90,3757.037359
-6.0,116,3757.317382
2.0,80,3757.441137
5.0,72,3757.63958
1.0,51,3757.730733
-3.0,94,3757.973473
0.0,65,3758.079903
0.0,44,3758.237907
2.0,87,3758.377509
4.0,65,3758.561412
-5.0,195,3758.961437
4.0,65,3759.141806
2.0,87,3759.363695
-1.0,223,3759.823002
-8.0,65,3760.012724
-2.0,87,3760.245645
-4.0,51,3760.32467
0.0,46,3760.396711
-4.0,137,3760.702012
3.0,65,3760.89208
3.0,67,3761.003161
-7.0,166,3761.436831
2.0,87,3761.570442
1.0,80,3761.792238
3.0,65,3761.989338
-5.0,130,3762.272206
3.0,65,3762.37889
0.0,72,3762.578774
1.0,101,3762.753552
0.0,72,3762.95245
0.0,58,3763.046385
2.0,51,3763.213675
-11.0,180,3763.571003
-8.0,152,3763.905054
-3.0,65,3764.117705
0.0,72,3764.241129
-1.0,144,3764.647495
-6.0,94,3764.79853
0.0,94,3765.027082
4.0,72,3765.22078
1.0,65,3765.322174
5.0,58,3765.498734
-3.0,80,3765.624459
-3.0,80,3765.838027
-1.0,166,3766.180216
0.0,93,3766.417677
3.0,108,3766.676424
-8.0,76,3766.81063
-4.0,137,3767.114075
1.0,65,3767.305827
0.0,65,3767.414291
2.0,94,3767.644995
3.0,58,3767.827482
1.0,80,3767.951695
0.0,44,3768.10622
0.0,65,3768.213951
3.0,108,3768.467244
1.0,94,3768.716304
0.0,58,3768.824473
3.0,65,3769.021873
0.0,72,3769.139364
0.0,65,3769.329616
-19.0,217,3769.758551
1.0,80,3769.980346
1.0,65,3770.100861
0.0,108,3770.369794
-4.0,58,3770.547489
0.0,65,3770.645407
-7.0,144,3770.955617
1.0,51,3771.121798
-4.0,65,3771.226554
-2.0,96,3771.462601
2.0,101,3771.699854
-8.0,44,3771.773642
0.0,65,3771.971411
0.0,58,3772.066973
-4.0,44,3772.222778
0.0,44,3772.298346
0.0,44,3772.37149
6.0,72,3772.574468
0.0,44,3772.64047
-3.0,65,3772.820799
-4.0,80,3772.958487
6.0,72,3773.182406
-4.0,58,3773.278918
1.0,80,3773.500506
4.0,72,3773.615024
-1.0,88,3773.838672
-3.0,72,3774.054111
0.0,58,3774.145637
6.0,72,3774.344186
2.0,87,3774.477994
5.0,58,3774.654016
-1.0,123,3774.931128
-3.0,173,3775.291971
2.0,87,3775.511049
4.0,72,3775.620844
3.0,58,3775.789294
-7.0,80,3775.918651
0.0,72,3776.123081
-4.0,72,3776.341841
-4.0,80,3776.472075
-5.0,130,3776.747643
3.0,65,3776.936132
2.0,87,3777.073799
1.0,94,3777.308687
-4.0,51,3777.473635
1.0,44,3777.54249
2.0,53,3777.622543
0.0,51,3777.816579
5.0,72,3777.948832
-3.0,137,3778.258178
3.0,71,3778.480608
-3.0,94,3778.724676
0.0,80,3778.847046
2.0,87,3779.085216
-8.0,72,3779.288842
2.0,58,3779.379104
4.0,58,3779.469458
0.0,72,3779.661139
-6.0,80,3779.864962
0.0,72,3779.985941
2.0,59,3780.159173
2.0,101,3780.320982
1.0,101,3780.56019
2.0,87,3780.779262
-8.0,80,3781.002907
-3.0,51,3781.089258
5.0,58,3781.178735
0.0,65,3781.363375
0.0,51,3781.440942
3.0,173,3781.874825
-4.0,65,3781.984718
3.0,44,3782.057766
-8.0,108,3782.33468
2.0,100,3782.583315
2.0,87,3782.809721
1.0,101,3783.057647
3.0,65,3783.154845
-7.0,72,3783.34715
1.0,52,3783.427933
1.0,51,3783.50589
-2.0,58,3783.678579
2.0,87,3783.895481
4.0,80,3784.035273
-10.0,58,3784.220423
-8.0,72,3784.33226
3.0,96,3784.562288
-3.0,80,3784.772415
-5.0,144,3785.092829
-7.0,80,3785.220536
1.0,80,3785.433863
1.0,58,3785.528123
3.0,87,3785.757741
3.0,72,3785.961628
-3.0,51,3786.052891
-8.0,80,3786.263189
-7.0,65,3786.362088
-8.0,94,3786.58848
3.0,94,3786.832767
4.0,94,3786.983297
1.0,51,3787.154307
3.0,65,3787.254633
-4.0,51,3787.41995
-4.0,58,3787.512651
-8.0,72,3787.708513
-4.0,108,3787.960689
-4.0,65,3788.073872
1.0,87,3788.296232
2.0,106,3788.554688
2.0,73,3788.667487
-4.0,79,3788.876177
2.0,94,3789.028967
0.0,72,3789.239897
-1.0,167,3789.593987
2.0,87,3789.817143
2.0,58,3789.912369
-3.0,72,3790.127111
3.0,65,3790.324616
1.0,51,3790.407861
0.0,47,3790.484699
0.0,108,3790.738244
0.0,80,3790.950763
2.0,108,3791.223275
1.0,51,3791.30852
-2.0,51,3791.410119
-6.0,152,3791.830292
-11.0,58,3791.929001
1.0,94,3792.170266
1.0,115,3792.433839
-3.0,108,3792.696557
-3.0,89,3792.838599
0.0,65,3793.02475
0.0,80,3793.159005
-3.0,144,3793.564118
-4.0,44,3793.633788
0.0,58,3793.722889
-6.0,58,3793.898085
0.0,87,3794.049201
-3.0,72,3794.251899
3.0,80,3794.46299
1.0,51,3794.544207
2.0,72,3794.751867
3.0,102,3794.907538
4.0,94,3795.148134
3.0,94,3795.382852
0.0,44,3795.44972
1.0,83,3795.665538
0.0,72,3795.774775
1.0,96,3796.056531
-2.0,51,3796.237472
-6.0,72,3796.358038
2.0,87,3796.57742
4.0,72,3796.697535
3.0,65,3796.894468
5.0,72,3797.015745
2.0,80,3797.234461
5.0,58,3797.41579
-3.0,94,3797.570597
0.0,47,3797.729113
-2.0,72,3797.839488
-1.0,73,3798.040173
-2.0,87,3798.191551
-9.0,157,3798.610576
1.0,95,3798.755554
2.0,87,3798.987635
-2.0,72,3799.191207
1.0,51,3799.27324
-3.0,72,3799.47816
5.0,58,3799.57109
3.0,73,3799.776718
0.0,72,3799.888128
1.0,108,3800.142155
-4.0,51,3800.238666
3.0,72,3800.449616
0.0,65,3800.556698
2.0,86,3800.806929
0.0,74,3801.015254
-3.0,81,3801.140213
2.0,65,3801.330674
-4.0,51,3801.406503
-7.0,72,3801.600919
0.0,58,3801.69584
0.0,72,3801.901714
-3.0,108,3802.169177
2.0,101,3802.348712
-7.0,80,3802.56333
4.0,65,3802.752299
0.0,44,3802.820554
-4.0,65,3802.91814
2.0,80,3803.123985
4.0,72,3803.325523
2.0,101,3803.480078
1.0,65,3803.659616
5.0,72,3803.850494
-2.0,94,3804.002953
2.0,94,3804.23364
4.0,87,3804.466782
0.0,65,3804.565164
-4.0,65,3804.747057
5.0,58,3804.836633
-3.0,80,3805.043225
0.0,87,3805.198251
1.0,94,3805.450285
1.0,123,3805.732151
-4.0,223,3806.25917
1.0,94,3806.516937
-2.0,51,3806.59752
-4.0,51,3806.674113
4.0,65,3806.858975
-11.0,72,3806.979001
1.0,101,3807.226766
4.0,71,3807.428405
0.0,51,3807.506424
-2.0,72,3807.701063
0.0,58,3807.790567
1.0,87,3808.011571
-8.0,69,3808.124785
-3.0,80,3808.349619
-3.0,80,3808.568448
-7.0,58,3808.657481
2.0,80,3808.868608
-4.0,58,3808.964835
1.0,80,3809.172836
1.0,51,3809.249657
3.0,58,3809.435143
4.0,89,3809.577267
-2.0,72,3809.79876
1.0,65,3809.904483
4.0,72,3810.110561
-4.0,87,3810.342697
-4.0,55,3810.433675
0.0,87,3810.656873
-8.0,65,3810.769991
-3.0,51,3810.937844
1.0,101,3811.173488
0.0,72,3811.289868
1.0,51,3811.381291
0.0,72,3811.574287
-11.0,51,3811.648535
-4.0,65,3811.831585
0.0,65,3811.930311
3.0,65,3812.120368
3.0,68,3812.3216
1.0,51,3812.412235
1.0,85,3812.633116
-2.0,51,3812.712527
-4.0,80,3812.914371
0.0,65,3813.019736
2.0,58,3813.191392
1.0,108,3813.364636
-4.0,44,3813.528763
-2.0,59,3813.618075
0.0,44,3813.77122
-4.0,58,3813.865115
-6.0,72,3814.079079
-8.0,72,3814.205889
-4.0,65,3814.419769
-4.0,72,3814.541059
1.0,87,3814.76595
1.0,87,3814.988193
0.0,72,3815.106162
1.0,44,3815.173957
0.0,44,3815.331677
4.0,68,3815.44917
-2.0,51,3815.607461
0.0,44,3815.672757
1.0,80,3815.883407
6.0,116,3816.154996
0.0,44,3816.223392
-2.0,108,3816.480805
3.0,94,3816.705784
5.0,137,3817.000893
1.0,65,3817.103645
-2.0,87,3817.326144
1.0,87,3817.466392
1.0,92,3817.693145
0.0,87,3817.912277
-4.0,94,3818.141701
0.0,87,3818.292464
-6.0,137,3818.604399
0.0,72,3818.7966
2.0,80,3819.032366
1.0,101,3819.194812
1.0,87,3819.414001
-3.0,87,3819.640078
-3.0,108,3819.890843
0.0,51,3819.969144
3.0,65,3820.067211
-2.0,72,3820.259892
4.0,94,3820.492543
6.0,70,3820.601783
-11.0,82,3820.812692
0.0,65,3820.911297
-2.0,94,3821.151597
1.0,51,3821.325846
1.0,101,3821.502083
0.0,87,3821.726687
0.0,44,3821.799492
1.0,101,3822.049334
1.0,44,3822.214384
4.0,159,3822.570066
0.0,87,3822.711958
-4.0,65,3822.900041
1.0,108,3823.161263
-11.0,72,3823.281068
0.0,44,3823.456213
-12.0,80,3823.593481
0.0,108,3823.851954
-3.0,73,3824.061136
-4.0,94,3824.232199
0.0,65,3824.421807
-3.0,51,3824.506326
0.0,72,3824.708789
3.0,65,3824.807803
2.0,51,3824.967892
-4.0,94,3825.202411
2.0,94,3825.349295
-3.0,80,3825.571366
1.0,72,3825.683326
-4.0,94,3825.912495
1.0,80,3826.115902
0.0,72,3826.229306
-2.0,58,3826.401551
1.0,80,3826.526077
-3.0,87,3826.752979
3.0,72,3826.948832
3.0,94,3827.095218
4.0,72,3827.296669
1.0,101,3827.544114
3.0,78,3827.68907
0.0,72,3827.891471
0.0,65,3828.019756
0.0,72,3828.228373
-4.0,65,3828.44334
-4.0,65,3828.550716
-4.0,94,3828.79019
-2.0,87,3828.923728
3.0,58,3829.094297
-2.0,51,3829.177815
0.0,44,3829.330418
2.0,66,3829.431077
0.0,72,3829.638135
-3.0,144,3829.953957
-2.0,60,3830.053842
0.0,93,3830.30367
-2.0,108,3830.561537
0.0,44,3830.638057
0.0,65,3830.823813
-4.0,58,3830.910426
0.0,87,3831.130847
0.0,87,3831.348951
-2.0,113,3831.520562
2.0,80,3831.735563
2.0,53,3831.90521
1.0,51,3831.984029
1.0,72,3832.092868
0.0,87,3832.312384
-4.0,80,3832.527384
-2.0,80,3832.693651
1.0,51,3832.874809
2.0,80,3833.005776
0.0,72,3833.2013
1.0,87,3833.42677
2.0,80,3833.551
-2.0,72,3833.757159
5.0,58,3833.847767
1.0,72,3834.057843
-8.0,65,3834.164172
4.0,72,3834.362984
-4.0,58,3834.461019
-7.0,76,3834.673773
0.0,44,3834.744243
2.0,103,3835.000252
-8.0,65,3835.187602
-2.0,72,3835.29719
-4.0,80,3835.505501
0.0,87,3835.726905
1.0,94,3835.869202
-7.0,72,3836.059712
1.0,108,3836.306057
3.0,44,3836.37446
4.0,92,3836.599025
-2.0,108,3836.855175
2.0,72,3836.960899
-4.0,65,3837.158089
-4.0,65,3837.260961
0.0,51,3837.427572
1.0,101,3837.579324
1.0,87,3837.803058
0.0,58,3837.895848
-4.0,173,3838.340609
-4.0,58,3838.426246
2.0,72,3838.626077
1.0,106,3838.897856
2.0,80,3839.040709
0.0,65,3839.22461
2.0,87,3839.359997
2.0,91,3839.584183
3.0,103,3839.823506
2.0,87,3840.038732
0.0,72,3840.16018
4.0,91,3840.3851
-2.0,80,3840.589856
3.0,72,3840.696577
0.0,72,3840.903068
3.0,65,3841.003572
0.0,58,3841.176561
-2.0,60,3841.263852
0.0,65,3841.450072
0.0,72,3841.583652
2.0,65,3841.784558
0.0,65,3841.894895
1.0,72,3842.096587
1.0,173,3842.461093
4.0,72,3842.657237
2.0,94,3842.812527
2.0,58,3842.982545
2.0,82,3843.199064
0.0,72,3843.318074
0.0,130,3843.6114
0.0,58,3843.812856
-3.0,173,3844.176203
-3.0,72,3844.295084
0.0,72,3844.493887
2.0,65,3844.680783
0.0,51,3844.759089
-4.0,51,3844.845617
-2.0,51,3845.008895
3.0,80,3845.127531
-8.0,94,3845.362585
-3.0,80,3845.570867
-12.0,252,3846.150234
4.0,94,3846.331091
0.0,65,3846.526788
1.0,94,3846.750669
-1.0,72,3846.873528
2.0,80,3847.08565
1.0,65,3847.193391
-6.0,80,3847.409645
1.0,80,3847.618525
3.0,58,3847.706131
0.0,72,3847.904119
2.0,87,3848.033567
-4.0,72,3848.225118
0.0,65,3848.331211
-2.0,87,3848.552386
0.0,44,3848.618381
-8.0,80,3848.824091
3.0,65,3849.02702
0.0,94,3849.179754
1.0,86,3849.400486
2.0,80,3849.614302
1.0,94,3849.768107
1.0,65,3849.959755
-4.0,58,3850.058262
0.0,87,3850.290761
-4.0,80,3850.509504
1.0,101,3850.668632
-4.0,80,3850.916839
2.0,101,3851.161631
3.0,44,3851.233846
0.0,44,3851.304596
-7.0,94,3851.530812
-7.0,65,3851.713585
-3.0,94,3851.864203
-12.0,80,3852.084544
1.0,87,3852.313148
4.0,87,3852.445945
0.0,72,3852.647958
4.0,89,3852.874514
4.0,93,3853.034224
0.0,50,3853.199429
4.0,93,3853.350399
3.0,94,3853.580169
0.0,44,3853.729824
-3.0,80,3853.859267
2.0,94,3854.119879
2.0,51,3854.205864
-4.0,44,3854.365458
1.0,87,3854.514384
1.0,88,3854.735581
-6.0,72,3854.938568
-3.0,123,3855.218196
0.0,44,3855.289146
1.0,65,3855.414108
-4.0,80,3855.640518
-3.0,80,3855.85641
-6.0,94,3856.01826
-2.0,65,3856.211436
1.0,94,3856.448983
3.0,44,3856.519435
-1.0,65,3856.621602
-7.0,80,3856.828626
-3.0,108,3857.093439
0.0,72,3857.298218
-3.0,108,3857.466699
1.0,87,3857.684797
0.0,87,3857.906613
2.0,44,3857.987538
0.0,51,3858.074146
4.0,65,3858.282863
1.0,65,3858.403491
0.0,65,3858.592223
1.0,65,3858.772205
1.0,79,3858.901221
-3.0,51,3859.089782
-4.0,72,3859.204851
-4.0,108,3859.467995
-4.0,108,3859.719172
1.0,44,3859.79373
2.0,44,3859.86868
3.0,58,3860.069841
0.0,44,3860.140621
1.0,51,3860.320587
0.0,72,3860.429876
0.0,44,3860.576629
0.0,44,3860.645311
5.0,137,3860.940156
1.0,65,3861.052299
0.0,72,3861.259285
0.0,72,3861.456871
0.0,72,3861.565758
0.0,44,3861.71204
0.0,44,3861.779975
-4.0,58,3861.868436
-2.0,94,3862.112715
0.0,51,3862.199383
-4.0,51,3862.368518
-3.0,72,3862.484863
-4.0,60,3862.6706
1.0,65,3862.77386
-6.0,72,3862.972046
0.0,44,3863.048779
-3.0,108,3863.29583
5.0,65,3863.475652
1.0,81,3863.604032
-3.0,80,3863.817533
3.0,44,3863.88318
0.0,87,3864.116374
0.0,72,3864.226805
-2.0,58,3864.405288
0.0,87,3864.642256
-8.0,65,3864.752732
-4.0,94,3864.982159
0.0,72,3865.102193
0.0,77,3865.311976
1.0,65,3865.505304
-3.0,72,3865.614579
-1.0,65,3865.794883
0.0,51,3865.870935
1.0,87,3866.092884
3.0,94,3866.243634
-7.0,80,3866.45625
1.0,87,3866.68331
0.0,58,3866.772124
2.0,73,3866.966054
1.0,72,3867.081289
0.0,80,3867.285842
-4.0,74,3867.481145
0.0,58,3867.570217
3.0,72,3867.769158
-4.0,72,3867.883116
0.0,82,3868.112153
-6.0,94,3868.268656
0.0,72,3868.467462
-1.0,65,3868.652519
-8.0,80,3868.781749
0.0,58,3868.965195
2.0,72,3869.098852
-2.0,72,3869.310272
1.0,58,3869.401837
2.0,87,3869.619647
-4.0,51,3869.696187
-8.0,137,3869.99102
4.0,65,3870.189304
0.0,51,3870.277309
1.0,97,3870.516504
0.0,65,3870.709228
3.0,72,3870.824815
-5.0,86,3871.053744
0.0,80,3871.188556
-3.0,94,3871.430713
2.0,68,3871.627217
0.0,65,3871.7277
-8.0,80,3871.940931
-2.0,65,3872.046655
1.0,88,3872.279073
2.0,137,3872.58231
0.0,80,3872.786039
-7.0,87,3872.919435
-4.0,51,3873.084444
-7.0,80,3873.224094
2.0,65,3873.41738
1.0,87,3873.667693
-4.0,65,3873.771316
1.0,87,3874.002437
-4.0,80,3874.136766
2.0,101,3874.38146
2.0,58,3874.552706
0.0,65,3874.655256
1.0,97,3874.896025
-3.0,65,3875.001839
2.0,103,3875.275262
0.0,72,3875.474687
-7.0,72,3875.586163
-4.0,80,3875.792993
2.0,108,3876.040678
-7.0,72,3876.160183
0.0,51,3876.333578
0.0,72,3876.446896
0.0,65,3876.633122
-6.0,65,3876.740272
3.0,68,3876.930752
-2.0,80,3877.065639
4.0,65,3877.256314
1.0,87,3877.479562
-2.0,93,3877.624395
0.0,46,3877.783834
3.0,101,3878.035801
0.0,65,3878.13762
5.0,58,3878.254844
-2.0,51,3878.428171
4.0,94,3878.667544
-4.0,94,3878.8166
0.0,93,3879.054625
0.0,51,3879.13437
0.0,58,3879.319749
2.0,80,3879.526398
0.0,82,3879.661623
-7.0,72,3879.870597
4.0,65,3879.980776
2.0,72,3880.190993
1.0,94,3880.437652
2.0,80,3880.564201
-3.0,65,3880.748505
2.0,94,3880.890206
1.0,87,3881.105037
2.0,58,3881.286807
1.0,94,3881.43358
0.0,72,3881.629078
-7.0,94,3881.853183
2.0,87,3881.987173
2.0,94,3882.212649
0.0,51,3882.302721
0.0,44,3882.4576
0.0,44,3882.527547
-2.0,144,3882.856235
-3.0,80,3883.084332
0.0,46,3883.157913
2.0,137,3883.47404
2.0,55,3883.648644
0.0,76,3883.767595
2.0,51,3883.930632
0.0,72,3884.054543
0.0,51,3884.2228
2.0,80,3884.369182
4.0,65,3884.559399
1.0,176,3884.925044
-2.0,72,3885.117341
0.0,51,3885.196862
3.0,44,3885.269546
0.0,51,3885.442042
-4.0,130,3885.728891
2.0,80,3885.932853
-3.0,80,3886.061862
5.0,58,3886.236843
0.0,87,3886.378801
4.0,94,3886.608545
1.0,97,3886.846749
2.0,126,3887.139107
3.0,58,3887.230582
7.0,231,3887.816693
-8.0,108,3888.092233
-4.0,51,3888.177044
3.0,58,3888.366123
-4.0,51,3888.456679
-6.0,80,3888.663241
2.0,94,3888.811111
0.0,58,3888.98765
1.0,94,3889.229349
-8.0,108,3889.411628
-7.0,94,3889.644089
-7.0,80,3889.850507
0.0,65,3889.948971
0.0,58,3890.131339
2.0,87,3890.270949
5.0,58,3890.454519
-4.0,80,3890.669439
-4.0,80,3890.794105
0.0,65,3890.986563
3.0,101,3891.13711
1.0,76,3891.332548
1.0,87,3891.560301
2.0,94,3891.701011
3.0,65,3891.903881
0.0,87,3892.140331
-8.0,80,3892.282423
0.0,50,3892.45771
3.0,72,3892.566833
-3.0,108,3892.812342
-3.0,94,3893.040229
2.0,44,3893.110594
0.0,51,3893.278293
1.0,101,3893.455584
1.0,72,3893.652708
-3.0,65,3893.757345
-2.0,72,3893.961814
2.0,87,3894.191084
0.0,58,3894.284532
2.0,44,3894.353353
2.0,80,3894.572868
-4.0,51,3894.737137
-4.0,87,3894.867104
2.0,87,3895.08388
0.0,51,3895.162028
-4.0,72,3895.361087
3.0,44,3895.429498
-7.0,72,3895.64683
-4.0,51,3895.72468
0.0,59,3895.89763
-7.0,84,3896.02587
1.0,59,3896.205633
-7.0,72,3896.323995
-3.0,72,3896.550611
0.0,80,3896.685271
1.0,108,3896.952765
-8.0,72,3897.156795
0.0,87,3897.382237
2.0,87,3897.526139
2.0,48,3897.692792
1.0,65,3897.791629
5.0,58,3897.962698
-2.0,72,3898.072605
3.0,72,3898.268672
0.0,65,3898.37577
-3.0,80,3898.595027
2.0,87,3898.737255
-4.0,72,3898.930685
-3.0,65,3899.124532
1.0,101,3899.28014
-4.0,137,3899.586368
5.0,72,3899.784061
2.0,58,3899.880862
0.0,80,3900.088566
0.0,60,3900.261617
5.0,159,3900.605773
-2.0,80,3900.728377
-4.0,77,3900.93165
4.0,94,3901.192644
1.0,108,3901.46239
-4.0,80,3901.601284
0.0,72,3901.79138
1.0,108,3902.039513
-3.0,72,3902.153886
0.0,44,3902.311113
0.0,51,3902.396865
2.0,65,3902.501874
-11.0,166,3902.928117
4.0,87,3903.064548
1.0,159,3903.481496
3.0,94,3903.642956
0.0,52,3903.810936
1.0,65,3903.909605
0.0,44,3904.066836
1.0,65,3904.179509
2.0,87,3904.404469
5.0,58,3904.500739
0.0,58,3904.684041
-3.0,94,3904.825761
1.0,101,3905.066957
1.0,94,3905.296386
0.0,65,3905.401373
-4.0,75,3905.629778
2.0,94,3905.880994
4.0,65,3905.99305
-2.0,51,3906.173922
2.0,72,3906.301682
0.0,80,3906.512613
3.0,66,3906.626991
0.0,44,3906.782828
1.0,65,3906.882705
5.0,65,3907.069935
0.0,44,3907.140781
-2.0,58,3907.319899
-3.0,80,3907.449194
4.0,87,3907.680734
0.0,44,3907.748844
1.0,94,3907.981368
-2.0,89,3908.218747
2.0,58,3908.309555
3.0,58,3908.486227
2.0,94,3908.64535
-2.0,108,3908.896939
0.0,58,3909.075163
3.0,101,3909.232825
