#{"t_start": 1620582777.488878, "env_id": "procgen-fruitbot-v0"}
r,l,t
1.0,101,2188.335197
-7.0,137,2188.803741
0.0,87,2188.980382
3.0,87,2189.337691
0.0,72,2189.492462
-15.0,189,2190.067822
3.0,90,2190.249052
-8.0,65,2190.379643
1.0,72,2190.539773
-5.0,159,2191.047472
1.0,65,2191.177052
0.0,72,2191.533395
0.0,53,2191.638287
0.0,58,2191.743741
0.0,58,2191.857414
2.0,58,2191.964518
3.0,94,2192.345408
-4.0,58,2192.473938
-7.0,94,2192.66156
0.0,44,2192.964341
3.0,166,2193.308802
-1.0,86,2193.670307
-4.0,72,2193.813306
1.0,101,2194.009413
-4.0,173,2194.549152
0.0,44,2194.636066
-4.0,72,2194.776217
2.0,87,2195.131651
4.0,94,2195.337652
0.0,50,2195.43857
-4.0,72,2195.786238
0.0,72,2195.931494
0.0,44,2196.018628
1.0,94,2196.22511
1.0,87,2196.591274
3.0,65,2196.711059
2.0,87,2196.869373
1.0,144,2197.343363
1.0,54,2197.448745
0.0,80,2197.611964
-2.0,218,2198.218922
0.0,51,2198.31579
2.0,101,2198.711724
2.0,65,2198.8335
2.0,65,2198.951779
-2.0,51,2199.231421
1.0,58,2199.342526
-3.0,45,2199.431906
-2.0,51,2199.539185
2.0,72,2199.680993
-2.0,81,2200.019109
0.0,80,2200.166188
2.0,87,2200.332427
1.0,73,2200.679225
1.0,94,2200.874718
1.0,65,2201.009261
2.0,58,2201.318852
1.0,72,2201.462463
-9.0,245,2202.158991
0.0,58,2202.278845
-3.0,44,2202.364484
-4.0,60,2202.484664
2.0,65,2202.811043
3.0,94,2202.998088
-3.0,58,2203.111182
1.0,108,2203.513604
1.0,65,2203.649597
-4.0,195,2204.218739
3.0,73,2204.365292
2.0,108,2204.587945
1.0,101,2204.981227
3.0,94,2205.170762
0.0,72,2205.313159
1.0,65,2205.635133
1.0,72,2205.777931
2.0,87,2205.948406
-5.0,123,2206.391967
2.0,94,2206.576061
3.0,94,2206.947897
0.0,87,2207.121053
2.0,94,2207.311194
5.0,231,2207.95871
2.0,72,2208.100349
-12.0,152,2208.569239
-3.0,51,2208.67211
-3.0,44,2208.752677
0.0,66,2209.065711
1.0,65,2209.189394
-7.0,87,2209.35974
-1.0,58,2209.660246
1.0,65,2209.794645
-4.0,94,2209.977334
1.0,51,2210.077404
-3.0,80,2210.427612
1.0,51,2210.54794
2.0,108,2210.772295
1.0,51,2210.872882
1.0,245,2211.554515
0.0,87,2211.950747
0.0,58,2212.064429
2.0,94,2212.251472
0.0,44,2212.528732
1.0,51,2212.63023
2.0,72,2212.783276
1.0,72,2212.927402
-2.0,51,2213.026122
2.0,98,2213.409253
1.0,58,2213.524518
0.0,72,2213.665341
0.0,58,2213.968329
0.0,58,2214.073935
1.0,65,2214.194527
-3.0,94,2214.365881
2.0,65,2214.680971
2.0,71,2214.826495
1.0,87,2214.996462
0.0,72,2215.323428
0.0,53,2215.42646
1.0,51,2215.52774
-8.0,130,2215.980777
-1.0,132,2216.241745
2.0,65,2216.372804
1.0,72,2216.705404
-3.0,72,2216.855459
1.0,80,2217.012289
1.0,103,2217.426319
-3.0,88,2217.601401
4.0,94,2217.805259
-3.0,51,2217.90245
0.0,44,2218.18018
2.0,108,2218.393478
0.0,80,2218.551631
2.0,65,2218.876148
-4.0,94,2219.05863
1.0,125,2219.310232
1.0,44,2219.591242
-2.0,80,2219.749251
0.0,44,2219.844704
3.0,65,2219.967642
-8.0,44,2220.244298
2.0,104,2220.449544
-3.0,51,2220.552361
1.0,130,2220.989008
-7.0,94,2221.166691
-3.0,65,2221.293671
-5.0,166,2221.805173
0.0,51,2221.926827
-12.0,72,2222.071419
-2.0,144,2222.564413
1.0,65,2222.709957
1.0,44,2222.79638
-8.0,166,2223.318545
1.0,110,2223.722337
-3.0,72,2223.874805
-3.0,80,2224.022577
0.0,72,2224.160809
-3.0,51,2224.448744
1.0,72,2224.592056
1.0,51,2224.689899
3.0,58,2224.807424
-3.0,80,2225.158273
2.0,58,2225.271909
0.0,51,2225.373892
0.0,80,2225.535315
1.0,159,2226.040687
-3.0,58,2226.153669
-1.0,166,2226.672985
2.0,65,2226.799187
2.0,65,2226.928454
-2.0,144,2227.397062
0.0,113,2227.62121
1.0,72,2227.964546
-4.0,72,2228.110037
0.0,72,2228.269235
-3.0,72,2228.417572
-3.0,80,2228.771465
0.0,62,2228.893676
1.0,72,2229.039415
-4.0,51,2229.330414
3.0,87,2229.498266
3.0,159,2229.798041
0.0,72,2230.130246
-4.0,65,2230.257253
-2.0,51,2230.361772
1.0,94,2230.743354
-7.0,86,2230.916603
4.0,166,2231.442672
-7.0,94,2231.620897
-4.0,131,2231.867042
1.0,44,2232.148334
0.0,72,2232.292643
-8.0,137,2232.568369
0.0,44,2232.854852
0.0,58,2232.961843
0.0,87,2233.147068
-2.0,87,2233.318669
3.0,65,2233.63237
2.0,65,2233.77074
-3.0,51,2233.883322
0.0,44,2233.970071
-4.0,80,2234.326745
4.0,94,2234.506298
-4.0,80,2234.653212
0.0,60,2234.966082
1.0,94,2235.172512
-2.0,72,2235.319368
3.0,188,2235.884569
-2.0,94,2236.093127
3.0,94,2236.460662
-4.0,80,2236.618519
1.0,65,2236.747316
0.0,58,2237.057448
-4.0,58,2237.174354
-4.0,59,2237.301855
0.0,58,2237.418706
6.0,159,2237.929324
3.0,65,2238.066059
-2.0,51,2238.169878
2.0,87,2238.539321
2.0,87,2238.709724
0.0,72,2238.849513
-3.0,94,2239.241538
0.0,72,2239.387781
4.0,173,2239.92237
2.0,65,2240.04223
2.0,108,2240.263829
0.0,108,2240.667177
1.0,94,2240.862076
2.0,94,2241.04759
3.0,87,2241.42359
0.0,80,2241.586066
0.0,88,2241.760363
2.0,58,2242.057934
0.0,83,2242.2279
-2.0,51,2242.332189
1.0,51,2242.432634
4.0,94,2242.823806
0.0,65,2242.949206
1.0,80,2243.108895
3.0,65,2243.423692
2.0,94,2243.608803
2.0,101,2243.817563
0.0,87,2244.210495
1.0,108,2244.441395
1.0,65,2244.575243
3.0,144,2245.071224
1.0,144,2245.377011
3.0,65,2245.701395
2.0,116,2245.927759
0.0,72,2246.064365
-4.0,94,2246.448326
4.0,65,2246.573004
3.0,101,2246.762989
1.0,72,2247.089062
-2.0,73,2247.24733
-3.0,87,2247.421554
1.0,65,2247.742227
5.0,144,2248.026009
1.0,105,2248.447378
-3.0,87,2248.623342
-4.0,58,2248.739407
3.0,101,2249.130917
2.0,108,2249.356245
-3.0,58,2249.472396
2.0,101,2249.863423
1.0,65,2249.992049
0.0,78,2250.146797
0.0,108,2250.587013
-4.0,80,2250.744347
0.0,87,2250.917872
0.0,72,2251.060201
1.0,94,2251.443229
3.0,58,2251.55784
2.0,94,2251.742296
-1.0,72,2252.072497
0.0,51,2252.176467
0.0,72,2252.328616
1.0,125,2252.787621
0.0,72,2252.939747
-1.0,130,2253.20289
0.0,72,2253.541425
-3.0,123,2253.782768
1.0,87,2254.148095
-8.0,72,2254.295846
3.0,130,2254.558881
1.0,82,2254.906204
0.0,58,2255.021974
3.0,44,2255.112237
-2.0,80,2255.276468
0.0,44,2255.556972
1.0,72,2255.698222
0.0,58,2255.827286
6.0,159,2256.346196
3.0,52,2256.449731
2.0,72,2256.593901
1.0,94,2256.968328
0.0,117,2257.204217
-3.0,51,2257.315423
0.0,67,2257.447609
2.0,51,2257.738588
0.0,51,2257.840481
0.0,87,2258.011683
2.0,87,2258.378937
0.0,51,2258.481289
2.0,101,2258.681761
2.0,72,2258.824505
0.0,72,2259.162126
-5.0,152,2259.473979
-4.0,72,2259.800105
1.0,65,2259.926806
3.0,44,2260.011276
-1.0,60,2260.132224
3.0,94,2260.508404
2.0,80,2260.677689
0.0,80,2260.838586
2.0,101,2261.227635
-2.0,188,2261.616757
0.0,99,2261.991509
2.0,87,2262.16369
-3.0,72,2262.307828
3.0,98,2262.693808
0.0,65,2262.82273
0.0,56,2262.932516
-2.0,51,2263.032531
-1.0,65,2263.349663
0.0,108,2263.569608
-5.0,86,2263.740822
2.0,87,2264.094554
2.0,116,2264.314404
-11.0,99,2264.695941
2.0,87,2264.858192
0.0,44,2264.939579
1.0,51,2265.031146
0.0,58,2265.327756
1.0,108,2265.548403
2.0,55,2265.653276
-4.0,72,2265.792131
1.0,72,2266.122345
0.0,87,2266.297351
-2.0,165,2266.826127
-4.0,58,2266.93912
-3.0,72,2267.093899
-1.0,196,2267.702666
3.0,65,2267.832427
-8.0,72,2268.160963
2.0,87,2268.342045
-3.0,144,2268.621853
-4.0,72,2268.946864
1.0,94,2269.121746
2.0,84,2269.282157
1.0,94,2269.659235
-4.0,250,2270.343283
1.0,80,2270.513278
0.0,72,2270.649491
1.0,65,2270.957423
-3.0,80,2271.112748
-3.0,65,2271.235125
-3.0,82,2271.388451
2.0,72,2271.729205
2.0,101,2271.928834
1.0,108,2272.34235
-2.0,72,2272.487994
1.0,80,2272.653763
-4.0,72,2272.803257
-2.0,58,2273.102913
-3.0,144,2273.384232
2.0,65,2273.703428
1.0,153,2273.986523
0.0,94,2274.164332
2.0,87,2274.533852
-12.0,72,2274.671832
1.0,65,2274.791764
2.0,101,2275.166402
-4.0,44,2275.249322
3.0,159,2275.738305
-3.0,94,2275.923347
0.0,72,2276.067394
-3.0,80,2276.421707
3.0,65,2276.56313
2.0,65,2276.682899
3.0,65,2276.803843
-3.0,80,2277.143696
-3.0,80,2277.313339
1.0,51,2277.413742
2.0,72,2277.580951
3.0,79,2277.937149
2.0,44,2278.027807
-2.0,87,2278.204411
-5.0,146,2278.686682
2.0,58,2278.799073
1.0,110,2279.005584
1.0,65,2279.320154
-4.0,72,2279.463332
2.0,87,2279.646495
1.0,81,2279.988209
0.0,108,2280.18624
3.0,58,2280.295297
-8.0,65,2280.611015
2.0,101,2280.811361
2.0,72,2280.952044
0.0,72,2281.09565
-7.0,94,2281.467279
0.0,65,2281.596611
-7.0,44,2281.692919
-4.0,44,2281.780639
1.0,94,2282.149465
1.0,112,2282.368535
3.0,65,2282.51168
-4.0,89,2282.881788
0.0,58,2283.00661
-2.0,188,2283.555725
1.0,89,2283.726645
-5.0,144,2284.17621
1.0,80,2284.335629
2.0,81,2284.497507
1.0,72,2284.827231
-1.0,223,2285.264491
5.0,173,2285.785054
0.0,72,2285.925348
0.0,72,2286.258323
1.0,94,2286.44137
0.0,46,2286.529469
0.0,113,2286.930917
-2.0,144,2287.195647
0.0,58,2287.494772
0.0,72,2287.627692
4.0,58,2287.746289
-4.0,58,2287.862649
1.0,72,2288.194133
1.0,101,2288.406754
-2.0,88,2288.580916
3.0,58,2288.697368
1.0,65,2289.013937
0.0,72,2289.147269
0.0,72,2289.279603
-8.0,78,2289.615038
2.0,51,2289.714093
0.0,56,2289.834031
0.0,65,2289.962334
4.0,65,2290.277578
2.0,72,2290.42127
1.0,65,2290.556836
3.0,101,2290.764608
-4.0,58,2291.066402
-4.0,283,2291.824195
1.0,51,2291.925709
-3.0,51,2292.030142
-4.0,63,2292.153719
3.0,87,2292.512378
4.0,144,2292.80127
2.0,51,2293.089555
4.0,58,2293.201676
3.0,65,2293.327467
-3.0,72,2293.467961
2.0,108,2293.901613
-3.0,80,2294.059069
-4.0,59,2294.18185
2.0,72,2294.516056
3.0,65,2294.643324
1.0,101,2294.846636
2.0,101,2295.233211
2.0,80,2295.392078
2.0,66,2295.526396
3.0,94,2295.904193
3.0,58,2296.013989
1.0,51,2296.114235
1.0,80,2296.274092
1.0,99,2296.65924
-2.0,72,2296.80303
2.0,65,2296.94139
1.0,86,2297.301098
-3.0,52,2297.400789
3.0,65,2297.530625
-2.0,160,2298.036243
-4.0,51,2298.129734
1.0,94,2298.303837
3.0,173,2298.817484
1.0,80,2298.973473
1.0,72,2299.107296
0.0,80,2299.468268
-4.0,58,2299.585399
1.0,80,2299.74296
3.0,65,2300.061383
4.0,144,2300.344292
-2.0,137,2300.804304
0.0,51,2300.909364
-3.0,58,2301.022581
4.0,159,2301.525265
-3.0,80,2301.680539
0.0,94,2301.864693
2.0,101,2302.258811
1.0,110,2302.475669
0.0,87,2302.832071
2.0,94,2303.021324
3.0,94,2303.206892
0.0,51,2303.304494
0.0,108,2303.700191
3.0,58,2303.814759
0.0,113,2304.227766
-3.0,80,2304.387469
1.0,84,2304.553205
3.0,101,2304.966036
-2.0,80,2305.121019
1.0,72,2305.264138
1.0,144,2305.731417
2.0,74,2305.874867
1.0,51,2305.982942
0.0,49,2306.0773
3.0,65,2306.394984
2.0,72,2306.541073
2.0,72,2306.682489
-2.0,111,2307.095391
0.0,51,2307.198658
2.0,101,2307.399198
1.0,87,2307.761761
0.0,51,2307.86924
2.0,110,2308.094543
3.0,65,2308.221776
-4.0,62,2308.534735
3.0,65,2308.659621
-4.0,77,2308.809755
2.0,87,2309.175398
3.0,94,2309.35719
-3.0,94,2309.536588
0.0,281,2310.318682
2.0,65,2310.639592
-3.0,72,2310.774517
0.0,87,2310.938007
1.0,101,2311.319742
2.0,144,2311.586952
2.0,65,2311.890728
-4.0,61,2312.009662
3.0,88,2312.19504
4.0,58,2312.312283
1.0,51,2312.6035
0.0,48,2312.70312
3.0,44,2312.799472
3.0,144,2313.092914
3.0,44,2313.375383
2.0,94,2313.563898
4.0,58,2313.678024
0.0,94,2314.044989
1.0,65,2314.183897
-3.0,58,2314.300199
1.0,80,2314.458462
-2.0,51,2314.743557
0.0,44,2314.828611
1.0,65,2314.951372
-4.0,51,2315.043565
1.0,80,2315.393751
-2.0,72,2315.527723
2.0,51,2315.678635
2.0,52,2315.780948
2.0,80,2316.136562
1.0,80,2316.298285
1.0,65,2316.427181
2.0,72,2316.56936
-2.0,159,2317.067795
0.0,72,2317.215629
2.0,51,2317.317394
4.0,58,2317.620508
4.0,144,2317.910022
0.0,58,2318.21542
0.0,58,2318.330636
2.0,87,2318.504144
-2.0,80,2318.661915
2.0,101,2319.045765
0.0,51,2319.158777
0.0,72,2319.294576
1.0,87,2319.645247
1.0,87,2319.812567
3.0,94,2319.992771
1.0,44,2320.079592
0.0,44,2320.359148
-2.0,81,2320.52419
1.0,112,2320.746358
1.0,65,2321.061274
2.0,51,2321.230752
4.0,94,2321.428939
5.0,58,2321.551405
1.0,65,2321.86236
3.0,166,2322.201714
-1.0,173,2322.732248
0.0,72,2322.881416
0.0,72,2323.220358
1.0,87,2323.393165
0.0,47,2323.486413
0.0,72,2323.6269
2.0,72,2323.95506
2.0,52,2324.057564
0.0,72,2324.206748
-4.0,65,2324.335408
-2.0,72,2324.657622
0.0,101,2324.844379
0.0,65,2324.964122
1.0,80,2325.312782
2.0,72,2325.456091
2.0,72,2325.60003
-4.0,65,2325.726318
3.0,94,2326.092086
2.0,87,2326.26334
2.0,73,2326.401392
-3.0,65,2326.769712
1.0,65,2326.901698
3.0,173,2327.438488
1.0,87,2327.611172
5.0,144,2328.083177
1.0,65,2328.217564
-3.0,80,2328.385355
1.0,51,2328.488775
-3.0,101,2328.875402
3.0,65,2329.006248
3.0,94,2329.189271
-10.0,209,2329.79852
1.0,58,2329.913335
3.0,80,2330.264282
-4.0,116,2330.509264
3.0,65,2330.639256
0.0,108,2331.040965
-3.0,130,2331.317984
-6.0,72,2331.652498
1.0,65,2331.781807
3.0,94,2331.967786
1.0,80,2332.337462
-2.0,159,2332.637371
3.0,94,2333.015187
1.0,72,2333.150306
0.0,87,2333.311597
1.0,65,2333.44739
3.0,65,2333.762294
2.0,72,2333.911147
1.0,44,2333.998178
1.0,65,2334.13319
0.0,80,2334.48165
-6.0,159,2334.781151
2.0,94,2335.152176
1.0,87,2335.331673
1.0,101,2335.533766
-7.0,159,2336.034061
4.0,58,2336.151145
1.0,65,2336.478774
2.0,80,2336.637202
-8.0,65,2336.767626
1.0,65,2336.896351
-4.0,58,2337.200897
4.0,58,2337.314675
2.0,80,2337.479279
2.0,80,2337.654799
0.0,51,2337.946619
4.0,58,2338.062103
-4.0,51,2338.165281
-2.0,72,2338.307591
-3.0,80,2338.661326
1.0,72,2338.8027
2.0,75,2338.94924
-4.0,123,2339.378106
0.0,44,2339.471642
2.0,72,2339.62488
3.0,65,2339.755374
1.0,65,2340.071329
-4.0,63,2340.189279
0.0,51,2340.28324
1.0,51,2340.379465
1.0,87,2340.746115
3.0,51,2340.846238
0.0,87,2341.019969
2.0,87,2341.189565
0.0,96,2341.570226
-3.0,80,2341.72727
4.0,65,2341.856124
-13.0,161,2342.356369
2.0,108,2342.569172
3.0,90,2342.941692
0.0,80,2343.127087
0.0,87,2343.312999
1.0,65,2343.6308
-4.0,58,2343.741611
0.0,46,2343.828142
2.0,72,2343.968357
-1.0,144,2344.432821
4.0,65,2344.567043
0.0,87,2344.922901
3.0,173,2345.238035
2.0,87,2345.595892
3.0,44,2345.681515
-9.0,152,2345.976407
-4.0,66,2346.290585
0.0,46,2346.381746
1.0,51,2346.481806
2.0,87,2346.658576
0.0,46,2346.933342
2.0,51,2347.027644
1.0,94,2347.201546
1.0,65,2347.322006
2.0,72,2347.650318
-3.0,72,2347.792312
1.0,94,2347.97359
2.0,44,2348.060169
2.0,65,2348.365585
3.0,65,2348.506988
0.0,58,2348.63351
2.0,101,2349.017943
-2.0,188,2349.386242
4.0,68,2349.720642
1.0,94,2349.899457
-1.0,152,2350.373518
-4.0,72,2350.515212
3.0,44,2350.607858
2.0,137,2351.061298
2.0,97,2351.247597
-4.0,65,2351.372759
0.0,72,2351.521199
0.0,72,2351.850412
-4.0,65,2351.976638
-3.0,58,2352.091563
-6.0,160,2352.585451
-4.0,51,2352.692502
-1.0,123,2353.125206
-3.0,79,2353.273378
0.0,87,2353.435057
-2.0,72,2353.568525
2.0,65,2353.896648
1.0,51,2353.997645
1.0,58,2354.115399
2.0,72,2354.257665
-4.0,58,2354.558061
2.0,72,2354.700698
3.0,94,2354.874497
2.0,80,2355.210391
3.0,94,2355.380632
0.0,72,2355.510386
1.0,72,2355.84051
3.0,65,2355.966253
4.0,58,2356.080205
2.0,95,2356.269595
3.0,65,2356.584699
-3.0,72,2356.734172
0.0,72,2356.872137
1.0,94,2357.238583
-2.0,137,2357.513189
1.0,86,2357.68836
3.0,65,2358.003797
2.0,159,2358.304821
4.0,58,2358.597412
1.0,116,2358.825886
-1.0,159,2359.331335
3.0,94,2359.519357
-4.0,65,2359.647235
-4.0,61,2359.773834
1.0,65,2360.07897
-2.0,94,2360.254736
-11.0,65,2360.375022
3.0,58,2360.669572
3.0,65,2360.805309
1.0,80,2360.962981
5.0,137,2361.421206
-3.0,65,2361.542776
0.0,80,2361.693368
1.0,81,2362.03289
0.0,51,2362.127276
2.0,116,2362.341383
0.0,51,2362.435115
-3.0,72,2362.766104
0.0,44,2362.855367
-7.0,65,2362.977969
1.0,58,2363.08571
-3.0,101,2363.471389
1.0,65,2363.59917
0.0,72,2363.745578
1.0,101,2364.136604
0.0,72,2364.278663
0.0,80,2364.437352
0.0,51,2364.552228
1.0,79,2364.901091
0.0,53,2365.002726
0.0,72,2365.143737
1.0,86,2365.50148
3.0,72,2365.642562
0.0,44,2365.728175
-4.0,51,2365.834094
-2.0,80,2366.178262
1.0,101,2366.373953
1.0,72,2366.515232
0.0,51,2366.616349
1.0,81,2366.962026
0.0,72,2367.094742
-8.0,65,2367.214397
0.0,47,2367.301787
-2.0,123,2367.727394
4.0,96,2367.926573
1.0,72,2368.248213
4.0,65,2368.369686
2.0,72,2368.501903
1.0,101,2368.886361
3.0,65,2369.006556
0.0,51,2369.107514
0.0,108,2369.319215
2.0,77,2369.666494
0.0,80,2369.828307
5.0,87,2370.014369
0.0,95,2370.387762
2.0,51,2370.482252
-11.0,65,2370.60351
0.0,94,2370.971874
0.0,46,2371.063407
0.0,46,2371.152377
4.0,166,2371.661417
-3.0,72,2371.801458
0.0,72,2371.948297
3.0,58,2372.060626
-3.0,72,2372.384358
-3.0,51,2372.484178
4.0,65,2372.608274
0.0,58,2372.716917
1.0,87,2373.085129
1.0,51,2373.187424
0.0,51,2373.288988
2.0,44,2373.376373
2.0,58,2373.488358
3.0,44,2373.775501
2.0,51,2373.89094
4.0,65,2374.023707
1.0,80,2374.183736
0.0,87,2374.542585
0.0,44,2374.631159
1.0,51,2374.728681
-4.0,51,2374.829602
2.0,51,2374.937839
-4.0,80,2375.27122
3.0,65,2375.406181
2.0,80,2375.562763
3.0,44,2375.832343
-3.0,72,2375.981813
2.0,78,2376.133651
2.0,87,2376.306001
2.0,72,2376.637311
0.0,87,2376.802339
-5.0,166,2377.346989
2.0,80,2377.508389
2.0,87,2377.684208
-2.0,72,2378.021151
1.0,101,2378.22229
1.0,159,2378.721284
0.0,58,2378.834345
1.0,87,2379.012178
1.0,123,2379.437722
2.0,65,2379.569596
3.0,44,2379.655847
1.0,100,2380.051576
-4.0,60,2380.169624
-3.0,51,2380.270534
2.0,51,2380.370196
1.0,58,2380.484339
-7.0,65,2380.801928
2.0,108,2381.046388
-4.0,51,2381.148117
4.0,144,2381.614089
2.0,87,2381.789539
4.0,65,2381.917119
4.0,65,2382.240663
2.0,51,2382.338591
0.0,56,2382.449204
0.0,72,2382.592377
0.0,80,2382.937359
0.0,80,2383.092401
1.0,44,2383.173293
-3.0,72,2383.304685
0.0,87,2383.663973
1.0,108,2383.879916
-2.0,168,2384.404283
4.0,94,2384.589392
0.0,72,2384.910882
-1.0,94,2385.09573
3.0,65,2385.223185
0.0,65,2385.350738
0.0,72,2385.681285
2.0,44,2385.766392
-8.0,65,2385.890615
1.0,58,2386.001721
-3.0,80,2386.370339
1.0,72,2386.512274
0.0,72,2386.653736
1.0,101,2387.028384
4.0,94,2387.223612
3.0,44,2387.32296
1.0,105,2387.730413
1.0,113,2387.960621
2.0,65,2388.09579
1.0,72,2388.423092
3.0,65,2388.550221
0.0,72,2388.691968
0.0,44,2388.777065
0.0,87,2389.139733
0.0,72,2389.274701
2.0,144,2389.540282
-3.0,72,2389.861507
-3.0,65,2389.988247
3.0,58,2390.104772
3.0,94,2390.468925
2.0,87,2390.639238
-3.0,72,2390.780277
2.0,87,2391.139264
-4.0,58,2391.252221
0.0,80,2391.405865
-1.0,159,2391.912521
1.0,65,2392.030635
-10.0,152,2392.520291
-7.0,76,2392.670728
1.0,65,2392.799621
3.0,166,2393.326838
0.0,62,2393.441113
2.0,87,2393.604065
1.0,72,2393.927264
7.0,209,2394.338639
0.0,108,2394.732574
1.0,82,2394.894301
-2.0,72,2395.034206
3.0,65,2395.359797
1.0,101,2395.556969
-2.0,72,2395.696661
2.0,72,2396.021032
0.0,58,2396.13505
-1.0,94,2396.317624
1.0,80,2396.652408
1.0,144,2396.92759
1.0,80,2397.093543
3.0,44,2397.375608
1.0,114,2397.601828
-1.0,159,2398.110003
1.0,87,2398.288854
-3.0,94,2398.47168
3.0,179,2399.008482
-1.0,94,2399.185279
1.0,80,2399.537785
-8.0,152,2399.838884
6.0,159,2400.340858
1.0,65,2400.471148
0.0,58,2400.587073
2.0,58,2400.887877
0.0,59,2401.001002
0.0,80,2401.158102
0.0,72,2401.306461
2.0,87,2401.654271
2.0,80,2401.803507
3.0,65,2401.925531
0.0,80,2402.272191
0.0,137,2402.546415
3.0,58,2402.661883
3.0,80,2403.012396
3.0,65,2403.140385
3.0,65,2403.276328
-7.0,71,2403.602209
-4.0,94,2403.790475
1.0,80,2403.945045
2.0,93,2404.313898
0.0,87,2404.479562
0.0,45,2404.568969
2.0,87,2404.734973
0.0,44,2405.004172
-2.0,94,2405.193547
0.0,87,2405.374051
-2.0,188,2405.937344
0.0,44,2406.025425
2.0,94,2406.406271
3.0,88,2406.581517
2.0,72,2406.72137
0.0,87,2407.078419
1.0,72,2407.222703
1.0,65,2407.356318
3.0,94,2407.543689
-11.0,91,2407.918904
-2.0,48,2408.00742
1.0,51,2408.103221
1.0,101,2408.488632
2.0,65,2408.620391
-4.0,53,2408.725017
1.0,44,2408.810691
0.0,44,2408.89391
0.0,144,2409.399277
-3.0,65,2409.53057
1.0,80,2409.880407
-4.0,72,2410.021901
1.0,58,2410.135768
-7.0,129,2410.585701
2.0,80,2410.743241
-2.0,53,2410.85183
-2.0,72,2410.994024
-4.0,108,2411.394026
2.0,59,2411.507303
5.0,94,2411.697794
-3.0,51,2411.986276
3.0,144,2412.258134
0.0,61,2412.379503
0.0,50,2412.661081
1.0,94,2412.848272
3.0,65,2412.978237
1.0,65,2413.107677
1.0,51,2413.42445
0.0,65,2413.55794
3.0,87,2413.733243
4.0,65,2414.049364
2.0,81,2414.227164
1.0,65,2414.355549
-2.0,72,2414.504881
1.0,58,2414.806473
-3.0,65,2414.937176
2.0,82,2415.098119
3.0,166,2415.620297
1.0,80,2415.779801
4.0,65,2415.909235
0.0,87,2416.265898
0.0,72,2416.411047
0.0,49,2416.514626
1.0,53,2416.621163
2.0,94,2416.992083
0.0,51,2417.097335
1.0,72,2417.245644
1.0,65,2417.379819
1.0,62,2417.698216
1.0,58,2417.81333
2.0,72,2417.960065
2.0,83,2418.309157
0.0,65,2418.435281
0.0,48,2418.540254
2.0,101,2418.753728
0.0,87,2419.11742
3.0,80,2419.279963
0.0,72,2419.421768
-2.0,44,2419.706846
5.0,144,2419.988391
4.0,65,2420.116405
0.0,80,2420.462991
-2.0,80,2420.629068
3.0,65,2420.758328
-4.0,54,2420.870872
0.0,80,2421.204569
0.0,80,2421.35241
0.0,59,2421.461712
-1.0,60,2421.764711
1.0,51,2421.863321
0.0,51,2421.962492
0.0,51,2422.061905
0.0,46,2422.151907
1.0,113,2422.562741
2.0,91,2422.743148
0.0,87,2422.914648
0.0,87,2423.278572
1.0,159,2423.598971
2.0,137,2424.050427
-3.0,101,2424.267168
2.0,65,2424.590822
2.0,65,2424.720973
1.0,58,2424.833669
2.0,80,2424.98635
-3.0,72,2425.311521
4.0,94,2425.495389
0.0,58,2425.618368
1.0,58,2425.732038
0.0,108,2426.125208
4.0,58,2426.237017
2.0,55,2426.345182
4.0,65,2426.66819
4.0,65,2426.794217
0.0,80,2426.951569
0.0,51,2427.049576
-1.0,58,2427.347595
0.0,44,2427.431613
2.0,72,2427.575652
0.0,44,2427.664313
-3.0,72,2427.800476
4.0,116,2428.203606
5.0,149,2428.669911
0.0,51,2428.770109
-2.0,51,2428.86958
2.0,80,2429.028583
5.0,144,2429.498142
3.0,173,2429.872324
2.0,81,2430.220494
4.0,58,2430.334336
2.0,108,2430.542533
2.0,65,2430.857289
1.0,82,2431.008206
0.0,58,2431.116798
0.0,44,2431.197603
0.0,130,2431.642027
0.0,87,2431.807514
1.0,58,2431.916912
-1.0,159,2432.393641
2.0,108,2432.802497
2.0,70,2432.950237
2.0,72,2433.090197
0.0,72,2433.230426
-2.0,51,2433.516124
0.0,72,2433.669949
1.0,65,2433.796068
1.0,72,2433.936623
0.0,80,2434.290943
-1.0,102,2434.493317
-6.0,72,2434.636863
-4.0,102,2435.026479
0.0,72,2435.220711
1.0,81,2435.382735
-3.0,44,2435.654228
-6.0,72,2435.802356
3.0,166,2436.118596
-3.0,72,2436.442158
2.0,87,2436.615208
1.0,58,2436.735199
3.0,58,2437.036981
2.0,65,2437.164259
-3.0,139,2437.434328
2.0,72,2437.76425
2.0,101,2437.968377
-10.0,72,2438.110322
1.0,72,2438.428742
4.0,94,2438.602245
3.0,94,2438.789505
1.0,58,2439.09233
0.0,159,2439.404486
0.0,44,2439.488397
-2.0,87,2439.852399
2.0,70,2439.991022
2.0,65,2440.118627
-3.0,51,2440.215496
-3.0,72,2440.556326
4.0,58,2440.670229
1.0,89,2440.853774
0.0,44,2440.939267
0.0,47,2441.216808
0.0,44,2441.303299
2.0,83,2441.463332
-8.0,58,2441.57877
3.0,65,2441.93556
3.0,87,2442.120762
1.0,80,2442.294333
-4.0,65,2442.422693
1.0,72,2442.748578
2.0,87,2442.932062
