#{"t_start": 1620417643.3996675, "env_id": "procgen-fruitbot-v0"}
r,l,t
0.0,72,1279.951814
-10.0,77,1280.294094
1.0,44,1280.459526
-4.0,87,1280.834262
3.0,71,1281.079997
0.0,51,1281.353266
-1.0,87,1281.727744
-12.0,80,1282.070802
1.0,44,1282.25453
-3.0,87,1282.670085
2.0,94,1283.073808
-3.0,108,1283.59385
0.0,65,1283.866128
-4.0,80,1284.189626
0.0,80,1284.508806
1.0,72,1284.861951
0.0,80,1285.241386
1.0,108,1285.673
1.0,94,1286.106916
-3.0,94,1286.49953
2.0,58,1286.727894
0.0,72,1287.070733
1.0,58,1287.354009
2.0,65,1287.629776
1.0,65,1287.884379
1.0,65,1288.117482
-3.0,94,1288.503748
-4.0,82,1288.831479
-3.0,80,1289.167749
-3.0,72,1289.468718
-10.0,146,1290.098853
1.0,94,1290.48815
2.0,101,1290.939873
2.0,52,1291.206516
0.0,58,1291.427522
2.0,72,1291.674091
-12.0,80,1292.067225
1.0,97,1292.495513
1.0,65,1292.719876
1.0,108,1293.218408
-3.0,94,1293.637496
0.0,65,1293.928857
0.0,72,1294.184077
1.0,72,1294.527857
-3.0,94,1294.899198
0.0,45,1295.074999
1.0,44,1295.261369
-5.0,87,1295.578379
0.0,87,1295.962166
0.0,51,1296.188867
-4.0,72,1296.49294
3.0,94,1296.881927
0.0,65,1297.161624
-7.0,72,1297.434661
-4.0,72,1297.751748
0.0,58,1298.023649
-3.0,77,1298.37269
-3.0,51,1298.547735
-15.0,94,1298.944407
0.0,65,1299.170114
-6.0,159,1299.920883
-5.0,173,1300.718244
0.0,80,1301.053919
-4.0,94,1301.470993
3.0,65,1301.760955
1.0,94,1302.157113
-3.0,87,1302.48642
0.0,51,1302.733896
-3.0,51,1302.934075
-4.0,83,1303.246262
-8.0,65,1303.507132
1.0,209,1304.413291
-12.0,80,1304.710066
-6.0,159,1305.353134
2.0,72,1305.600904
3.0,159,1306.414854
1.0,65,1306.694351
1.0,94,1307.056892
-4.0,72,1307.401383
3.0,159,1308.066015
-5.0,295,1309.410148
0.0,58,1309.598762
4.0,73,1309.929907
-1.0,81,1310.318772
1.0,65,1310.590523
-8.0,72,1310.917117
1.0,65,1311.217852
0.0,51,1311.516822
-3.0,108,1311.971807
-8.0,65,1312.226174
3.0,231,1313.204138
1.0,44,1313.409257
-3.0,44,1313.581764
-8.0,44,1313.829973
-3.0,80,1314.174199
2.0,72,1314.473721
-7.0,173,1315.308936
-6.0,123,1315.757432
0.0,80,1316.099072
1.0,116,1316.58174
1.0,101,1316.99087
-4.0,60,1317.238554
1.0,80,1317.556864
-7.0,87,1317.889663
-4.0,94,1318.307822
-3.0,44,1318.492895
-1.0,137,1319.055696
0.0,86,1319.458012
4.0,65,1319.743999
-7.0,44,1319.981122
-8.0,65,1320.255131
-3.0,94,1320.630177
4.0,66,1320.926806
0.0,72,1321.245742
2.0,94,1321.649915
1.0,65,1322.000133
-7.0,80,1322.336138
-4.0,51,1322.526765
-3.0,94,1322.9845
-4.0,94,1323.350147
0.0,58,1323.602939
-3.0,94,1323.982826
-3.0,72,1324.310752
0.0,87,1324.637586
-3.0,94,1325.059216
4.0,87,1325.398386
2.0,72,1325.677079
2.0,87,1326.068214
-4.0,86,1326.370599
-4.0,74,1326.665179
-3.0,44,1326.831089
1.0,101,1327.242814
0.0,72,1327.603132
1.0,65,1327.849788
0.0,72,1328.242713
-3.0,94,1328.622016
-4.0,44,1328.875738
-5.0,180,1329.613991
0.0,72,1329.867141
1.0,52,1330.076181
-8.0,80,1330.427823
-4.0,87,1330.767471
-4.0,72,1331.138059
0.0,72,1331.43556
-3.0,94,1331.881294
-11.0,94,1332.347268
-3.0,58,1332.592161
-16.0,65,1332.847903
0.0,80,1333.209418
1.0,65,1333.545153
1.0,65,1333.827496
2.0,51,1334.057529
-4.0,80,1334.379813
0.0,65,1334.670719
2.0,76,1334.985656
-7.0,72,1335.295074
-3.0,72,1335.560812
-4.0,83,1335.8864
-8.0,87,1336.304928
1.0,58,1336.552369
2.0,101,1336.962927
0.0,59,1337.222507
0.0,80,1337.525403
-2.0,85,1337.884359
1.0,87,1338.25915
1.0,58,1338.525232
0.0,72,1338.804825
-7.0,87,1339.177869
1.0,94,1339.595323
4.0,65,1339.880967
1.0,58,1340.146316
2.0,49,1340.317722
-3.0,80,1340.650591
1.0,72,1341.033516
1.0,65,1341.280764
-3.0,65,1341.581587
-3.0,94,1341.988097
-8.0,65,1342.310685
-2.0,72,1342.611914
2.0,87,1342.951001
-7.0,116,1343.47229
-8.0,123,1344.086477
-4.0,101,1344.522305
3.0,65,1344.82943
-3.0,58,1345.086556
-2.0,74,1345.321824
0.0,80,1345.706928
2.0,65,1345.976179
2.0,92,1346.445114
-11.0,137,1347.010131
0.0,58,1347.252738
-7.0,88,1347.670117
0.0,58,1347.935802
-8.0,88,1348.387236
0.0,72,1348.69884
4.0,102,1349.161739
-7.0,87,1349.636144
1.0,60,1349.862069
-4.0,58,1350.119121
-6.0,72,1350.468549
0.0,57,1350.709752
-3.0,80,1351.062148
-8.0,51,1351.259626
3.0,70,1351.60182
-3.0,72,1351.87548
-2.0,44,1352.083225
-8.0,173,1352.925944
1.0,58,1353.171646
2.0,58,1353.411339
-4.0,46,1353.616803
0.0,80,1353.929391
-7.0,72,1354.261178
0.0,80,1354.682737
-2.0,58,1354.953866
2.0,65,1355.27133
0.0,72,1355.597772
1.0,115,1356.109639
1.0,44,1356.298167
3.0,65,1356.541476
-8.0,87,1356.900145
1.0,108,1357.35565
-5.0,173,1358.087022
-7.0,87,1358.514785
3.0,166,1359.211448
-8.0,51,1359.46532
0.0,83,1359.803451
-6.0,72,1360.092693
-4.0,80,1360.428827
2.0,87,1360.811253
2.0,114,1361.306297
1.0,101,1361.798719
0.0,49,1362.008287
0.0,44,1362.191537
-7.0,72,1362.486234
0.0,44,1362.639118
0.0,44,1362.838787
-2.0,108,1363.295132
-6.0,72,1363.593923
0.0,51,1363.82046
1.0,58,1364.081035
0.0,65,1364.395832
2.0,72,1364.70376
-3.0,44,1364.899176
3.0,91,1365.224419
-4.0,58,1365.454051
0.0,44,1365.60987
-7.0,51,1365.879382
0.0,80,1366.177196
0.0,44,1366.398026
-4.0,65,1366.709415
-4.0,72,1367.021215
1.0,94,1367.413692
-4.0,58,1367.689943
2.0,72,1367.993934
0.0,53,1368.195148
1.0,101,1368.677377
1.0,72,1368.998397
-2.0,180,1369.760845
0.0,44,1369.985758
3.0,90,1370.353903
1.0,101,1370.759018
0.0,80,1371.135213
1.0,72,1371.489309
-2.0,58,1371.725213
-3.0,209,1372.606271
1.0,63,1372.857195
-4.0,72,1373.206226
1.0,58,1373.487129
1.0,58,1373.70615
0.0,44,1373.893785
0.0,58,1374.158815
-4.0,65,1374.428105
2.0,68,1374.706416
3.0,72,1375.044804
1.0,58,1375.327943
3.0,90,1375.676847
-3.0,87,1376.065256
0.0,51,1376.256015
2.0,72,1376.579715
3.0,72,1376.929326
1.0,101,1377.35142
2.0,110,1377.839838
-8.0,72,1378.173298
0.0,72,1378.495919
0.0,72,1378.849144
0.0,87,1379.224807
0.0,65,1379.52029
1.0,94,1379.926688
-3.0,108,1380.42301
-4.0,51,1380.627134
-4.0,87,1381.011229
-8.0,51,1381.263138
0.0,80,1381.577049
1.0,101,1382.031836
1.0,51,1382.267646
4.0,65,1382.527678
-8.0,65,1382.839752
0.0,44,1383.000916
-4.0,65,1383.337222
4.0,72,1383.612359
1.0,58,1383.889881
0.0,80,1384.194001
2.0,58,1384.415951
-1.0,87,1384.745767
-2.0,72,1385.12544
-6.0,58,1385.413745
-18.0,152,1386.056953
-1.0,65,1386.389898
-6.0,94,1386.751035
2.0,88,1387.126261
-4.0,80,1387.457537
0.0,44,1387.669071
2.0,72,1388.021736
-3.0,51,1388.246093
1.0,44,1388.448566
2.0,72,1388.775165
-2.0,73,1389.111902
0.0,80,1389.41232
0.0,44,1389.580633
-3.0,44,1389.769848
-6.0,72,1390.074659
0.0,72,1390.407129
1.0,101,1390.827923
1.0,44,1391.037734
0.0,44,1391.250013
-7.0,87,1391.575515
1.0,51,1391.77333
0.0,72,1392.055662
0.0,51,1392.303488
1.0,44,1392.485476
2.0,87,1392.793521
0.0,72,1393.139176
4.0,67,1393.416221
4.0,65,1393.698221
0.0,166,1394.505454
-4.0,80,1394.898469
3.0,69,1395.180177
-4.0,87,1395.615849
1.0,101,1396.082493
-4.0,80,1396.524268
-3.0,80,1396.855315
-4.0,86,1397.226739
0.0,51,1397.410317
0.0,44,1397.616636
0.0,72,1397.883259
-8.0,44,1398.042976
0.0,51,1398.286825
4.0,65,1398.546516
-4.0,80,1398.859491
1.0,44,1399.099726
-8.0,51,1399.30706
-4.0,72,1399.603203
-4.0,73,1399.893146
-11.0,94,1400.348798
1.0,58,1400.578655
0.0,80,1400.921834
0.0,65,1401.20618
-5.0,58,1401.48667
-4.0,51,1401.735272
-4.0,72,1402.06821
2.0,94,1402.447062
-4.0,72,1402.769133
0.0,51,1403.007445
1.0,58,1403.255818
-4.0,74,1403.571909
1.0,94,1403.915931
-3.0,72,1404.29869
0.0,72,1404.580811
1.0,44,1404.774443
2.0,65,1405.058429
-6.0,87,1405.399632
1.0,108,1405.913415
1.0,101,1406.341226
0.0,58,1406.571857
-4.0,58,1406.838353
1.0,94,1407.269012
0.0,51,1407.476013
-7.0,72,1407.737385
0.0,44,1407.989671
0.0,51,1408.179981
2.0,72,1408.514544
-7.0,80,1408.845141
0.0,51,1409.033527
1.0,44,1409.262076
2.0,72,1409.563436
0.0,44,1409.763464
0.0,58,1410.031454
-2.0,72,1410.343312
1.0,44,1410.541474
1.0,44,1410.724856
1.0,58,1410.972824
0.0,80,1411.375052
3.0,65,1411.620933
-8.0,72,1411.942964
2.0,108,1412.349544
-2.0,72,1412.628484
2.0,72,1412.93099
-4.0,108,1413.447607
0.0,53,1413.651834
1.0,108,1414.166824
1.0,58,1414.415692
1.0,44,1414.598212
1.0,94,1414.984028
-1.0,60,1415.290751
-8.0,72,1415.563377
-6.0,144,1416.284425
0.0,51,1416.469516
2.0,72,1416.818605
2.0,72,1417.127062
-6.0,87,1417.484597
3.0,65,1417.746263
1.0,101,1418.179717
1.0,51,1418.376062
2.0,101,1418.820822
0.0,72,1419.08404
0.0,51,1419.304446
-8.0,72,1419.55642
0.0,80,1419.931219
5.0,87,1420.309834
-3.0,80,1420.61222
0.0,65,1420.843872
0.0,51,1421.031654
-4.0,94,1421.464911
-2.0,65,1421.702767
1.0,94,1422.105827
0.0,58,1422.337664
-16.0,94,1422.746079
0.0,44,1422.925354
-4.0,108,1423.43778
-12.0,87,1423.824319
3.0,65,1424.099738
1.0,58,1424.413813
0.0,65,1424.744306
1.0,65,1425.003646
1.0,65,1425.311999
0.0,58,1425.54718
-8.0,94,1425.952647
2.0,87,1426.395599
2.0,44,1426.573204
-11.0,152,1427.16901
-2.0,58,1427.438487
0.0,44,1427.625077
-2.0,80,1427.957113
1.0,51,1428.209349
2.0,94,1428.617276
1.0,94,1429.013758
0.0,44,1429.224885
0.0,58,1429.476927
0.0,87,1429.887522
1.0,51,1430.128274
2.0,166,1430.877156
1.0,94,1431.286713
0.0,65,1431.565376
0.0,65,1431.829064
-8.0,66,1432.117891
-12.0,94,1432.486405
0.0,72,1432.780127
1.0,94,1433.210834
2.0,72,1433.522475
-2.0,87,1433.850162
1.0,72,1434.126953
0.0,65,1434.433104
-3.0,80,1434.826746
0.0,80,1435.16413
1.0,58,1435.40599
-4.0,72,1435.648675
-3.0,80,1435.984103
-3.0,96,1436.459789
0.0,51,1436.735948
-3.0,87,1437.095179
-6.0,72,1437.419707
0.0,72,1437.719082
2.0,65,1437.990912
1.0,72,1438.273415
1.0,72,1438.583351
0.0,44,1438.741442
0.0,44,1438.931272
0.0,44,1439.118387
0.0,80,1439.462981
2.0,44,1439.676784
2.0,94,1440.072646
1.0,101,1440.524705
-2.0,72,1440.817829
1.0,65,1441.100769
0.0,51,1441.418793
-4.0,65,1441.725456
1.0,44,1441.913285
0.0,65,1442.18067
5.0,72,1442.542001
1.0,51,1442.772753
0.0,80,1443.094077
0.0,44,1443.25594
0.0,44,1443.446668
1.0,108,1443.874093
-4.0,44,1444.084203
2.0,245,1445.236993
2.0,65,1445.521847
-2.0,87,1445.885375
-4.0,81,1446.339066
2.0,65,1446.668163
-6.0,72,1446.914253
0.0,94,1447.346043
-2.0,87,1447.68321
-2.0,144,1448.400661
0.0,51,1448.573077
1.0,87,1449.005907
0.0,65,1449.238287
-4.0,51,1449.426098
-4.0,51,1449.679971
1.0,51,1449.829555
2.0,87,1450.189356
-3.0,72,1450.474658
0.0,58,1450.768011
-3.0,65,1451.041667
0.0,65,1451.336558
1.0,72,1451.584442
2.0,94,1452.006371
0.0,44,1452.201789
0.0,72,1452.524622
2.0,94,1452.896698
-4.0,84,1453.250178
-3.0,94,1453.591063
-3.0,72,1453.925731
-12.0,94,1454.331957
1.0,51,1454.51983
0.0,58,1454.766227
0.0,80,1455.10141
1.0,65,1455.386886
0.0,80,1455.71346
-3.0,80,1456.07808
1.0,58,1456.313628
0.0,72,1456.646444
3.0,65,1456.949418
0.0,58,1457.213111
-7.0,80,1457.513103
-4.0,58,1457.731745
-4.0,58,1457.966873
1.0,58,1458.181284
1.0,44,1458.382557
-3.0,58,1458.617872
4.0,65,1458.911465
2.0,101,1459.32639
2.0,101,1459.754381
0.0,72,1460.067994
-3.0,51,1460.267846
-8.0,80,1460.605437
0.0,87,1461.01304
-4.0,51,1461.199266
0.0,58,1461.457851
1.0,58,1461.72497
3.0,137,1462.281909
0.0,58,1462.504913
1.0,72,1462.794648
0.0,80,1463.156811
-1.0,94,1463.6044
-8.0,87,1463.997004
-12.0,65,1464.276169
-4.0,80,1464.606775
-1.0,94,1464.953021
1.0,108,1465.455962
-4.0,65,1465.702622
-7.0,58,1465.947087
0.0,87,1466.313802
0.0,72,1466.614207
1.0,94,1466.977389
-4.0,72,1467.28018
1.0,44,1467.473907
0.0,65,1467.762985
3.0,65,1468.025457
1.0,58,1468.294141
-4.0,72,1468.516332
-8.0,65,1468.816401
-10.0,72,1469.134232
-7.0,94,1469.537343
2.0,65,1469.727437
0.0,87,1470.130077
1.0,87,1470.430683
-11.0,137,1471.039685
1.0,108,1471.534789
0.0,51,1471.791359
0.0,51,1471.997119
0.0,72,1472.268875
2.0,94,1472.662621
1.0,94,1473.014598
-4.0,80,1473.323334
0.0,80,1473.644917
-3.0,72,1473.966352
1.0,44,1474.138748
0.0,58,1474.366818
-7.0,72,1474.703963
0.0,51,1474.923852
-3.0,80,1475.333642
2.0,108,1475.771021
-6.0,72,1476.040379
-3.0,87,1476.471675
-2.0,80,1476.822044
0.0,51,1477.045276
-4.0,80,1477.415339
0.0,72,1477.741181
1.0,94,1478.121991
0.0,58,1478.41132
-7.0,72,1478.758746
3.0,65,1479.022348
-8.0,51,1479.255332
0.0,72,1479.525975
0.0,58,1479.810549
-3.0,80,1480.148484
-6.0,159,1480.843055
0.0,44,1481.009381
-4.0,80,1481.402226
0.0,65,1481.698808
1.0,51,1481.897462
-7.0,72,1482.224243
1.0,108,1482.665497
0.0,87,1482.982965
-2.0,77,1483.32299
2.0,101,1483.772985
1.0,51,1484.044449
-16.0,145,1484.659955
0.0,80,1485.034677
-1.0,166,1485.701436
0.0,80,1486.027072
0.0,51,1486.260851
3.0,159,1487.020481
-4.0,72,1487.324435
1.0,94,1487.759358
0.0,80,1488.071988
0.0,51,1488.338859
1.0,51,1488.545031
2.0,108,1489.027858
2.0,80,1489.372289
-7.0,94,1489.770031
-7.0,176,1490.507851
1.0,94,1490.937189
0.0,80,1491.297843
-4.0,87,1491.652357
-8.0,76,1491.997323
0.0,72,1492.323592
1.0,108,1492.768526
4.0,159,1493.524275
-4.0,72,1493.882123
-2.0,87,1494.214658
-4.0,65,1494.515205
0.0,72,1494.840812
0.0,58,1495.121907
0.0,72,1495.429669
-4.0,65,1495.747916
-4.0,80,1496.147036
1.0,72,1496.420445
0.0,65,1496.6612
3.0,94,1497.042946
1.0,80,1497.422145
0.0,44,1497.629392
-7.0,65,1497.928238
1.0,80,1498.316181
0.0,72,1498.606165
-4.0,65,1498.853245
-3.0,80,1499.160818
2.0,101,1499.72967
-2.0,87,1500.066727
0.0,72,1500.345604
-3.0,72,1500.693908
1.0,109,1501.251162
1.0,80,1501.644538
0.0,72,1501.929337
4.0,94,1502.414517
-4.0,81,1502.778898
-6.0,87,1503.163022
-3.0,72,1503.492047
0.0,44,1503.669115
1.0,72,1503.972776
0.0,59,1504.256053
-8.0,65,1504.620284
1.0,58,1504.910014
-3.0,87,1505.315835
-4.0,55,1505.556784
3.0,65,1505.811168
1.0,94,1506.230333
-7.0,80,1506.621369
0.0,80,1506.991799
2.0,80,1507.391033
0.0,58,1507.629138
0.0,51,1507.865119
-2.0,66,1508.171339
2.0,101,1508.646698
0.0,80,1508.946073
1.0,72,1509.263676
0.0,80,1509.595806
0.0,80,1509.94394
0.0,80,1510.309276
-4.0,80,1510.646753
4.0,94,1511.059893
2.0,94,1511.484477
-4.0,108,1511.936284
1.0,65,1512.229143
2.0,87,1512.679083
0.0,80,1512.980375
0.0,58,1513.168949
-6.0,144,1513.84545
0.0,72,1514.150223
-7.0,65,1514.479173
1.0,44,1514.685233
1.0,72,1514.986404
-2.0,159,1515.659821
-1.0,94,1516.063026
-4.0,80,1516.381916
0.0,44,1516.567962
0.0,51,1516.785054
2.0,108,1517.26731
-4.0,58,1517.503184
0.0,51,1517.739974
-3.0,65,1517.999432
1.0,123,1518.54847
-4.0,51,1518.803184
0.0,51,1518.989683
1.0,108,1519.454771
0.0,80,1519.787686
-1.0,94,1520.255635
1.0,72,1520.633269
4.0,159,1521.344713
0.0,80,1521.759382
1.0,72,1522.044495
0.0,80,1522.454788
-5.0,100,1522.922737
-3.0,51,1523.17489
3.0,87,1523.552032
0.0,87,1524.05055
4.0,66,1524.348735
-2.0,72,1524.630664
0.0,72,1524.949853
0.0,51,1525.188819
-7.0,87,1525.522254
1.0,58,1525.792555
-14.0,152,1526.428087
-7.0,80,1526.798386
-8.0,72,1527.113178
-3.0,108,1527.514566
-2.0,44,1527.682223
0.0,65,1527.99366
2.0,112,1528.484048
-3.0,80,1528.859567
-8.0,99,1529.209229
0.0,51,1529.51935
-7.0,80,1529.854318
-2.0,188,1530.720802
-4.0,72,1531.037038
-3.0,94,1531.402386
-3.0,72,1531.66881
0.0,44,1531.845238
0.0,72,1532.111192
-4.0,51,1532.365946
-3.0,65,1532.628086
1.0,108,1533.042816
5.0,58,1533.279803
0.0,87,1533.615879
-3.0,80,1533.987166
0.0,159,1534.664087
5.0,58,1534.950326
-5.0,87,1535.313075
-8.0,80,1535.681841
-5.0,103,1536.146248
1.0,108,1536.582028
0.0,87,1536.950424
1.0,72,1537.256481
1.0,72,1537.542301
0.0,87,1537.907451
-1.0,87,1538.265751
0.0,72,1538.52118
-10.0,166,1539.230895
-8.0,159,1539.927427
0.0,58,1540.206327
0.0,82,1540.522426
-7.0,166,1541.249696
0.0,72,1541.49505
-2.0,72,1541.795702
0.0,44,1541.961545
1.0,72,1542.287986
-7.0,87,1542.647327
-15.0,152,1543.29968
-2.0,72,1543.618043
-4.0,51,1543.848115
-3.0,94,1544.223085
-8.0,65,1544.491798
-1.0,81,1544.836757
0.0,72,1545.13891
-6.0,123,1545.691537
1.0,80,1546.088902
-7.0,72,1546.374942
3.0,101,1546.852114
-10.0,159,1547.567348
1.0,58,1547.810508
1.0,75,1548.180557
-1.0,87,1548.565006
-1.0,87,1548.983243
2.0,80,1549.345185
1.0,44,1549.526919
0.0,44,1549.692904
0.0,72,1550.01882
-7.0,72,1550.323405
0.0,58,1550.58402
0.0,45,1550.752236
-4.0,60,1551.014921
-3.0,180,1551.758618
2.0,101,1552.208899
-3.0,108,1552.676545
0.0,80,1552.965955
0.0,58,1553.285018
0.0,72,1553.559272
-4.0,44,1553.741666
0.0,51,1553.94037
1.0,72,1554.285864
2.0,65,1554.563177
1.0,87,1554.924957
0.0,72,1555.238849
1.0,91,1555.607184
0.0,51,1555.826048
-3.0,94,1556.265239
0.0,51,1556.439546
-15.0,87,1556.89683
-4.0,58,1557.136467
1.0,101,1557.592438
-2.0,101,1557.948336
0.0,65,1558.252489
2.0,65,1558.494128
0.0,72,1558.849286
-2.0,159,1559.557233
-7.0,80,1559.870778
-4.0,51,1560.081366
-3.0,80,1560.41572
-3.0,51,1560.608857
-4.0,58,1560.853932
-4.0,80,1561.209337
-4.0,51,1561.414048
0.0,72,1561.7026
1.0,94,1562.106077
-4.0,74,1562.428672
0.0,51,1562.680495
4.0,94,1563.010798
0.0,65,1563.354789
-7.0,87,1563.665882
1.0,76,1564.00583
2.0,137,1564.581889
1.0,74,1564.877173
1.0,80,1565.278118
1.0,51,1565.51212
-3.0,58,1565.799198
1.0,46,1565.98402
-4.0,51,1566.24784
-8.0,94,1566.568505
3.0,94,1567.026121
2.0,45,1567.210618
0.0,72,1567.500096
-3.0,144,1568.096418
2.0,65,1568.408201
2.0,88,1568.779407
1.0,87,1569.1862
1.0,58,1569.452227
0.0,44,1569.636042
3.0,101,1570.078317
-9.0,94,1570.529073
-2.0,99,1570.988996
-3.0,58,1571.242344
1.0,44,1571.409407
3.0,80,1571.745733
2.0,51,1571.955769
-7.0,80,1572.288228
-4.0,51,1572.513999
2.0,54,1572.758602
0.0,72,1573.071178
0.0,87,1573.466057
-3.0,72,1573.756453
1.0,51,1574.014046
-12.0,80,1574.357672
3.0,65,1574.633373
0.0,65,1574.906211
-1.0,58,1575.171829
-9.0,159,1575.859798
1.0,51,1576.063385
-1.0,58,1576.298541
-19.0,137,1576.824263
-6.0,87,1577.231383
1.0,62,1577.473957
1.0,52,1577.696824
2.0,80,1578.026762
-2.0,58,1578.220449
-2.0,123,1578.830784
1.0,72,1579.077985
0.0,58,1579.312498
1.0,44,1579.508163
-2.0,144,1580.133222
0.0,65,1580.471562
2.0,109,1580.918512
0.0,72,1581.290416
0.0,65,1581.593466
0.0,65,1581.832017
1.0,62,1582.091557
1.0,51,1582.291763
-6.0,87,1582.703935
3.0,93,1583.065144
0.0,72,1583.435124
0.0,65,1583.751972
-11.0,65,1584.031101
1.0,44,1584.208643
2.0,80,1584.551754
0.0,51,1584.80021
-3.0,116,1585.268974
0.0,44,1585.453003
5.0,72,1585.752037
-6.0,87,1586.068954
0.0,65,1586.362056
0.0,65,1586.644384
0.0,65,1586.958943
1.0,101,1587.367679
0.0,44,1587.545128
2.0,72,1587.830101
0.0,44,1588.079075
2.0,101,1588.534504
-7.0,95,1588.885148
-3.0,65,1589.214025
1.0,58,1589.441801
0.0,51,1589.702866
2.0,72,1590.039777
-4.0,65,1590.331604
-4.0,51,1590.539446
6.0,159,1591.296393
-3.0,58,1591.545177
-6.0,73,1591.872194
-8.0,51,1592.091533
-8.0,108,1592.598779
-3.0,94,1593.038009
1.0,65,1593.261667
0.0,80,1593.597406
-1.0,166,1594.322031
2.0,80,1594.696796
-3.0,65,1594.941964
2.0,94,1595.350415
-2.0,101,1595.8141
1.0,72,1596.128428
-3.0,72,1596.431282
-8.0,80,1596.812302
1.0,116,1597.34134
-2.0,58,1597.537255
0.0,51,1597.803496
0.0,72,1598.075036
-4.0,87,1598.526196
-3.0,80,1598.856848
-12.0,152,1599.521385
0.0,72,1599.811919
2.0,58,1600.054129
-2.0,44,1600.204695
1.0,159,1600.881503
-3.0,72,1601.173826
-3.0,100,1601.536729
0.0,173,1602.385006
-3.0,102,1602.828194
1.0,72,1603.194745
0.0,72,1603.49237
-14.0,245,1604.616993
1.0,78,1604.958693
0.0,87,1605.358906
-4.0,58,1605.582819
-12.0,65,1605.894668
2.0,58,1606.145431
1.0,51,1606.334922
2.0,72,1606.61225
0.0,72,1606.961191
-1.0,58,1607.23025
-8.0,51,1607.43314
1.0,73,1607.743837
2.0,101,1608.178495
-3.0,72,1608.470083
-7.0,44,1608.704055
1.0,51,1608.916806
0.0,72,1609.202094
1.0,51,1609.417475
-2.0,87,1609.801001
-4.0,49,1609.994048
1.0,259,1611.166955
3.0,87,1611.517708
-4.0,80,1611.839459
-10.0,80,1612.211884
2.0,65,1612.506276
-10.0,159,1613.248198
-2.0,72,1613.515539
-7.0,73,1613.831163
-1.0,87,1614.175037
-4.0,51,1614.393835
-4.0,87,1614.717541
2.0,73,1615.050242
2.0,101,1615.487418
-6.0,87,1615.853296
0.0,72,1616.201779
-3.0,72,1616.460051
-7.0,238,1617.432066
-3.0,58,1617.639144
2.0,58,1617.865457
2.0,72,1618.1973
1.0,51,1618.405026
2.0,65,1618.624451
-4.0,144,1619.243781
-4.0,51,1619.432624
1.0,72,1619.702765
0.0,44,1619.896312
-2.0,65,1620.207524
2.0,80,1620.539974
1.0,58,1620.778218
0.0,51,1620.972199
-3.0,94,1621.31725
0.0,50,1621.586046
2.0,80,1621.924372
2.0,44,1622.108115
-6.0,87,1622.46199
0.0,65,1622.789965
-2.0,94,1623.154103
-4.0,80,1623.546156
-3.0,51,1623.77198
-2.0,87,1624.198466
2.0,44,1624.401128
2.0,108,1624.890688
-8.0,51,1625.14725
2.0,51,1625.333395
0.0,51,1625.57505
-2.0,72,1625.892941
-12.0,80,1626.237829
1.0,101,1626.641492
0.0,87,1627.066686
-6.0,80,1627.376424
2.0,72,1627.704137
0.0,72,1628.006993
2.0,108,1628.468982
-2.0,87,1628.825526
-2.0,94,1629.259316
-2.0,116,1629.778358
1.0,80,1630.104344
-2.0,159,1630.82679
1.0,108,1631.253835
-8.0,58,1631.485218
3.0,65,1631.742965
0.0,51,1631.951211
0.0,87,1632.330773
-3.0,87,1632.725711
-4.0,80,1633.037935
-1.0,94,1633.423518
2.0,80,1633.825533
-4.0,87,1634.180925
3.0,94,1634.655565
0.0,72,1635.003782
-11.0,166,1635.68005
-4.0,51,1635.937247
2.0,51,1636.136712
-12.0,144,1636.842974
2.0,108,1637.323261
-2.0,72,1637.603751
-3.0,87,1637.978327
-16.0,144,1638.611528
-7.0,87,1638.961805
0.0,72,1639.214562
2.0,80,1639.54402
-3.0,80,1639.897368
0.0,44,1640.084002
-8.0,65,1640.427327
-4.0,80,1640.804113
0.0,72,1641.074514
0.0,108,1641.654823
2.0,80,1641.959277
